2019-01-05 21:05:39,RT 59' | Another change in the front-row as Ford is replaced by Cammy Fenton! [31-0],"['Ford', 'Cammy Fenton']"
2019-01-05 21:04:06,5 games won in a row for,[]
2019-01-05 21:03:20,go on big man 🤙🏼🤙🏼🤙🏼,[]
2019-01-05 21:02:05,RT 64' | TRY! | It's score number 6⃣ as replacement Cammy Fenton finishes off a sweeping move involving Ally Miller and Sh…,"['TRY', 'Cammy Fenton', 'Ally Miller']"
2019-01-05 21:02:02,63 mins Cameron Fenton Scores For Simon Hickey Converts Successfully To Increase The Lead 38-0,"['Cameron Fenton Scores', 'Simon Hickey Converts Successfully', 'Lead']"
2019-01-05 21:01:50,What a night for the - the work horses guiding to an emphatic victory at BT Murrayf… https://t.co/XCH91ts8Zp,['BT']
2019-01-05 20:55:27,Genuine question for So you think might now be better then,['Genuine']
2019-01-05 20:55:18,RT 46' | TRY! | Big Simon Berghan hits a sumptuous line to score his first EVER try for Hickey is unsuccessful…,"['TRY', 'Simon Berghan', 'Hickey']"
2019-01-05 20:55:10,RT 4⃣ tries and a bonus-point after 40 minutes... What a start to 2019! 🤩 https://t.co/avSlWomayN,[]
2019-01-05 20:54:49,RT 57' | We make another change up-front as try-scorer Berghan is replaced by Pietro Ceccarelli. [31-0],"['Berghan', 'Pietro Ceccarelli']"
2019-01-05 20:54:46,RT 54' | Charlie Shiel replaces Fowles at scrum-half to make his debut! 👏 [31-0],"['Charlie Shiel', 'Fowles']"
2019-01-05 20:54:44,RT 📸 Big Duhan has carried impressively so far as we hold a 31-0 lead at BT 💪 https://t.co/U3h1SRF8…,['BT']
2019-01-05 20:54:35,RT 48' | We make the first change of the evening as Mata is replaced by Ally Miller in the back-row. [31-0],"['Mata', 'Ally Miller']"
2019-01-05 20:52:58,Best game has played for so far. Looking very like a NZ Second 5/8.,"['Best', 'NZ']"
2019-01-05 20:52:37,RT 46' | TRY! | Big Simon Berghan hits a sumptuous line to score his first EVER try for Hickey is unsuccessful…,"['TRY', 'Simon Berghan', 'Hickey']"
2019-01-05 20:52:07,RT 54' | Charlie Shiel replaces Fowles at scrum-half to make his debut! 👏 [31-0],"['Charlie Shiel', 'Fowles']"
2019-01-05 20:49:21,RT 📸 Big Duhan has carried impressively so far as we hold a 31-0 lead at BT 💪 https://t.co/U3h1SRF8…,['BT']
2019-01-05 20:49:09,Lovely pass from Fowles.,['Fowles']
2019-01-05 20:46:53,RT 48' | We make the first change of the evening as Mata is replaced by Ally Miller in the back-row. [31-0],"['Mata', 'Ally Miller']"
2019-01-05 20:44:16,RT 46' | TRY! | Big Simon Berghan hits a sumptuous line to score his first EVER try for Hickey is unsuccessful…,"['TRY', 'Simon Berghan', 'Hickey']"
2019-01-05 20:44:13,RT 43' | We start the second-half where we left off and continue to keep the foot on the gas. We win the penalty and Hicke…,[]
2019-01-05 20:44:10,RT 41' | We collect the restart and we're back underway at BT [26-0],['BT']
2019-01-05 20:44:07,RT 4⃣ tries and a bonus-point after 40 minutes... What a start to 2019! 🤩 https://t.co/avSlWomayN,[]
2019-01-05 20:43:16,In the second half guys Simon Berghan And Simon Hickey Conversion Increase The Lead On 46 mins. 31-0,"['Simon Berghan', 'Simon Hickey', 'Lead']"
2019-01-05 20:43:04,RT 46' | TRY! | Big Simon Berghan hits a sumptuous line to score his first EVER try for Hickey is unsuccessful…,"['TRY', 'Simon Berghan', 'Hickey']"
2019-01-05 20:42:36,RT Snuggling in for v on with &amp;,[]
2019-01-05 20:42:18,Yaaassss another prop scoring are surely going second in the conference,[]
2019-01-05 20:41:03,🔹♦️Our P6&amp;7 minis have also been in action this evening at BT as they played a game at half time on the… https://t.co/e7huJIYcIR,['BT']
2019-01-05 20:39:17,RT 40' | TRY! | That's the bonus point score as Rory Sutherland powers over from only inches out! Great patient play by th…,"['TRY', 'Rory Sutherland', 'Great']"
2019-01-05 20:37:01,🔷♦️Our P5 mini’s providing the guard of honour for this evening at BT what a occasion… https://t.co/74qNkqAk3W,['BT']
2019-01-05 20:36:59,RT 4⃣ tries and a bonus-point after 40 minutes... What a start to 2019! 🤩 https://t.co/avSlWomayN,[]
2019-01-05 20:34:19,RT 40' | A powerful scrum from the pack wins us the penalty and Hickey nudges one deep into Kings territory! [19-0],"['Hickey', 'Kings']"
2019-01-05 20:34:17,RT 40' | TRY! | That's the bonus point score as Rory Sutherland powers over from only inches out! Great patient play by th…,"['TRY', 'Rory Sutherland', 'Great']"
2019-01-05 20:34:13,"RT HT | So far, so good as four scores have us in a commanding position at the break in tonight's encounter…",[]
2019-01-05 20:33:53,"RT HT: race into a 26 point lead and claim a bonus thanks to tries from Fife, Sutherland and double from Gr…","['Fife', 'Sutherland']"
2019-01-05 20:33:28,RT HT 26-0 Southern Kings,['Southern Kings']
2019-01-05 20:33:25,"Freezing cold, but so far so good for against 🤞for a good 2nd half!!!",[]
2019-01-05 20:33:15,RT 7' | TRY! | ANOTHER! Darcy Graham finishes in the corner after a scintillating break up the middle from big Simon Bergh…,"['TRY', 'Darcy Graham', 'Simon']"
2019-01-05 20:32:51,HT 26-0 Southern Kings,['Southern Kings']
2019-01-05 20:32:09,More of the same in the 2nd cheers,[]
